MATCH:  A =  3528574, B =  5629566, M = 10788871, mu = 199, Z =     400136, golden =          400136
MATCH:  A =  9313767, B =  1734581, M =  9903969, mu = 216, Z =     292230, golden =          292230
MATCH:  A =  3037095, B =   662279, M =  9597963, mu = 223, Z =    7123410, golden =         7123410
MATCH:  A =   385929, B =  1620667, M = 12461581, mu = 172, Z =    3182672, golden =         3182672
MATCH:  A =  1961649, B =  2118927, M =  8797301, mu = 244, Z =    7064939, golden =         7064939
MATCH:  A =  1467537, B = 10697574, M = 13668717, mu = 157, Z =    3763341, golden =         3763341
MATCH:  A =   901659, B =  1429537, M = 12127851, mu = 177, Z =    6897603, golden =         6897603
MATCH:  A =  7233930, B = 15682008, M = 16753225, mu = 128, Z =   11664815, golden =        11664815
MATCH:  A =  6464856, B =  1812305, M = 14180377, mu = 151, Z =    9603616, golden =         9603616
MATCH:  A =  8592837, B =  2047621, M = 16086531, mu = 133, Z =    4998093, golden =         4998093
MATCH:  A = 12722720, B =  5624242, M = 15601421, mu = 137, Z =    3985897, golden =         3985897
MATCH:  A =  7080147, B =  3903625, M =  9617289, mu = 223, Z =    6383652, golden =         6383652
MATCH:  A =  7038793, B =  2687580, M = 11363957, mu = 188, Z =    1444051, golden =         1444051
MATCH:  A =  5245778, B =  8327765, M =  8496433, mu = 252, Z =    6656050, golden =         6656050
MATCH:  A =  8051980, B = 10807403, M = 13580091, mu = 158, Z =     541487, golden =          541487
MATCH:  A = 11950513, B =  5252304, M = 13678557, mu = 156, Z =    2584176, golden =         2584176
MATCH:  A =  5365396, B =   794123, M = 12657085, mu = 169, Z =    4529988, golden =         4529988
MATCH:  A = 11566105, B =  7407417, M = 13654319, mu = 157, Z =    9741593, golden =         9741593
MATCH:  A =   227898, B =  1688841, M = 16011765, mu = 134, Z =    8690913, golden =         8690913
MATCH:  A =  2861990, B = 10060595, M = 14076647, mu = 152, Z =    5374901, golden =         5374901
MATCH:  A =  1360039, B =  1938926, M = 14426737, mu = 148, Z =    9428832, golden =         9428832
MATCH:  A =  2802544, B =   828358, M = 14594647, mu = 147, Z =   12217697, golden =        12217697
MATCH:  A =  5656611, B =   292185, M =  9601765, mu = 223, Z =    5872055, golden =         5872055
MATCH:  A =       29, B =    39326, M = 14026733, mu = 153, Z =    1140454, golden =         1140454
MATCH:  A = 13035512, B =  1244031, M = 14792833, mu = 145, Z =   11816787, golden =        11816787
MATCH:  A =  1477537, B =  7155885, M = 10497077, mu = 204, Z =    9017765, golden =         9017765
MATCH:  A =  2511866, B =  3898714, M = 10695149, mu = 200, Z =    1873027, golden =         1873027
MATCH:  A =  2738340, B =  6821577, M = 14819351, mu = 144, Z =    5226680, golden =         5226680
MATCH:  A =  6943331, B = 11979719, M = 14122215, mu = 152, Z =   14064739, golden =        14064739
MATCH:  A =  6604401, B =  5479933, M = 13943859, mu = 154, Z =   12466440, golden =        12466440
MATCH:  A =  6607976, B = 11068215, M = 15306337, mu = 140, Z =   14707022, golden =        14707022
MATCH:  A =   398757, B = 11025618, M = 13548897, mu = 158, Z =    6573708, golden =         6573708
MATCH:  A =  4546248, B =  8773787, M = 11316119, mu = 189, Z =    8486122, golden =         8486122
MATCH:  A =  3914121, B =  3941449, M = 13905525, mu = 154, Z =    4361904, golden =         4361904
MATCH:  A = 10109493, B = 10761856, M = 12798731, mu = 167, Z =    2361677, golden =         2361677
MATCH:  A =  3386018, B =  6784332, M = 16641983, mu = 129, Z =    9184028, golden =         9184028
MATCH:  A =  8520558, B =  6705853, M = 13309251, mu = 161, Z =    9998400, golden =         9998400
MATCH:  A =  5808472, B =  2553419, M = 11252465, mu = 190, Z =    4990473, golden =         4990473
MATCH:  A =  1274670, B = 12402134, M = 14394971, mu = 149, Z =   13413696, golden =        13413696
MATCH:  A = 10851448, B =   889591, M = 14510745, mu = 147, Z =    4812793, golden =         4812793
MATCH:  A =  7953261, B =  5129942, M = 10454121, mu = 205, Z =    9632838, golden =         9632838
MATCH:  A =  8934171, B =  3144267, M = 10611775, mu = 202, Z =    2550082, golden =         2550082
MATCH:  A =  1333557, B =  8701395, M = 14579599, mu = 147, Z =    5425108, golden =         5425108
MATCH:  A =  5251131, B =  1544752, M =  9218733, mu = 232, Z =    2885550, golden =         2885550
MATCH:  A =  7527978, B =   263348, M = 15335175, mu = 140, Z =    7867044, golden =         7867044
MATCH:  A =  5113645, B =  5456175, M = 13947305, mu = 153, Z =   13878710, golden =        13878710
MATCH:  A = 11366406, B = 12419073, M = 12496961, mu = 171, Z =    3080634, golden =         3080634
MATCH:  A =   477460, B =  5753178, M =  9946725, mu = 215, Z =    4898430, golden =         4898430
MATCH:  A =  8024343, B =  4541838, M = 16448521, mu = 130, Z =   14806398, golden =        14806398
MATCH:  A =  6029569, B =  1005859, M =  9690623, mu = 221, Z =     458975, golden =          458975
MATCH:  A =  3799315, B =  4359134, M = 12829201, mu = 167, Z =    7283471, golden =         7283471
MATCH:  A =  6982502, B =  2148519, M = 11152983, mu = 192, Z =    4639476, golden =         4639476
MATCH:  A =  7594299, B =  4677120, M =  9158151, mu = 234, Z =    7834779, golden =         7834779
MATCH:  A =  5852553, B = 13819432, M = 15833583, mu = 135, Z =    2896584, golden =         2896584
MATCH:  A = 11568218, B =  5615867, M = 11664631, mu = 184, Z =    6256687, golden =         6256687
MATCH:  A =   720004, B =   307251, M = 16746297, mu = 128, Z =    3365634, golden =         3365634
MATCH:  A =  7264999, B =  3296666, M = 16771495, mu = 128, Z =   10102504, golden =        10102504
MATCH:  A = 15118028, B =   181137, M = 16729847, mu = 128, Z =    9231641, golden =         9231641
MATCH:  A =  5883633, B =  1979861, M =  8673231, mu = 247, Z =    1809381, golden =         1809381
MATCH:  A =  6640620, B =  8020481, M = 12443399, mu = 172, Z =    8421278, golden =         8421278
MATCH:  A = 11692838, B = 11662465, M = 11788429, mu = 182, Z =    5038715, golden =         5038715
MATCH:  A =   718920, B =  1121829, M =  8463589, mu = 253, Z =    1445281, golden =         1445281
MATCH:  A =  1302251, B =  4827306, M =  9486149, mu = 226, Z =    6957294, golden =         6957294
MATCH:  A =  5951744, B =  1770654, M = 10745601, mu = 199, Z =   10525452, golden =        10525452
MATCH:  A =  9338367, B =  4109402, M = 14067065, mu = 152, Z =   10035884, golden =        10035884
MATCH:  A =  7642840, B =  2979276, M =  8665929, mu = 247, Z =    2703606, golden =         2703606
MATCH:  A = 12626169, B =  5087376, M = 15671515, mu = 137, Z =    8233874, golden =         8233874
MATCH:  A =  3956265, B =  2641272, M = 12540235, mu = 171, Z =    7327575, golden =         7327575
MATCH:  A =  5558937, B =  7120721, M =  9022195, mu = 238, Z =    3933987, golden =         3933987
MATCH:  A =  5561780, B =  5724252, M = 11603817, mu = 185, Z =    8907804, golden =         8907804
MATCH:  A =  4692560, B =  5703178, M = 14842109, mu = 144, Z =     638657, golden =          638657
MATCH:  A =   948200, B =  3408145, M = 15458201, mu = 138, Z =    4337146, golden =         4337146
MATCH:  A =   842042, B =  1346233, M = 12189131, mu = 176, Z =    7733917, golden =         7733917
MATCH:  A = 11032651, B =  5209721, M = 13866417, mu = 154, Z =     215270, golden =          215270
MATCH:  A =  6173750, B =  6979492, M = 15334741, mu = 140, Z =   13283165, golden =        13283165
MATCH:  A =  6544671, B =  4236310, M =  9780383, mu = 219, Z =    1522504, golden =         1522504
MATCH:  A =   236336, B =  7394178, M = 10886189, mu = 197, Z =    4962583, golden =         4962583
MATCH:  A =  8828383, B = 14185996, M = 15723911, mu = 136, Z =   11476657, golden =        11476657
MATCH:  A =  3872212, B = 10014560, M = 14029847, mu = 153, Z =    2298720, golden =         2298720
MATCH:  A =  5805994, B =  7275435, M =  9501263, mu = 226, Z =    8357681, golden =         8357681
MATCH:  A = 12688495, B =  1790471, M = 16542245, mu = 129, Z =    7449170, golden =         7449170
MATCH:  A =  6607257, B =  5806221, M = 10086099, mu = 212, Z =     686268, golden =          686268
MATCH:  A =  6748436, B =   252694, M = 15757701, mu = 136, Z =    6642065, golden =         6642065
MATCH:  A = 12972082, B =  1209894, M = 13425259, mu = 159, Z =    4869581, golden =         4869581
MATCH:  A =  5489059, B =  4736777, M = 11168545, mu = 192, Z =    8651573, golden =         8651573
MATCH:  A =   556496, B =  3941609, M = 11508927, mu = 186, Z =    3245134, golden =         3245134
MATCH:  A =   370121, B =  3614021, M =  9631587, mu = 222, Z =    9527155, golden =         9527155
MATCH:  A =  1504637, B =   236937, M = 13087447, mu = 164, Z =    2120589, golden =         2120589
MATCH:  A =  6856645, B =  3045274, M =  9794271, mu = 219, Z =    5372185, golden =         5372185
MATCH:  A =  9058310, B =  7875983, M = 10953067, mu = 196, Z =    8884488, golden =         8884488
MATCH:  A = 11091803, B =  6917481, M = 11691947, mu = 183, Z =    9979867, golden =         9979867
MATCH:  A =  4951989, B =  4550777, M = 10320163, mu = 208, Z =     754089, golden =          754089
MATCH:  A =  6636650, B =  5137197, M =  9200911, mu = 233, Z =    5179592, golden =         5179592
MATCH:  A =   430914, B =  1116293, M = 14502573, mu = 148, Z =    4940538, golden =         4940538
MATCH:  A = 14546536, B = 14047540, M = 16376763, mu = 131, Z =    4400617, golden =         4400617
MATCH:  A =   471008, B =  3445924, M =  9564877, mu = 224, Z =    3358139, golden =         3358139
MATCH:  A = 12325762, B = 12865597, M = 14611863, mu = 146, Z =    4134910, golden =         4134910
MATCH:  A =  6890872, B =  3221371, M =  8503647, mu = 252, Z =    7542007, golden =         7542007
MATCH:  A =  8753520, B =  6304642, M = 16540743, mu = 129, Z =    1257429, golden =         1257429
MATCH:  A =   496474, B =  3029789, M =  9460517, mu = 226, Z =    8182020, golden =         8182020
MATCH:  A =  5849191, B =  9372066, M = 12085477, mu = 177, Z =    5555226, golden =         5555226
MATCH:  A =   513970, B =  6828975, M =  8771887, mu = 244, Z =    1907327, golden =         1907327
MATCH:  A =  8790360, B =  6622378, M = 16169509, mu = 132, Z =    8442496, golden =         8442496
MATCH:  A =  3346630, B =  7370831, M =  9944697, mu = 215, Z =    1139516, golden =         1139516
MATCH:  A =  7220542, B =  3289258, M = 10567939, mu = 203, Z =    8516260, golden =         8516260
MATCH:  A = 11143973, B =  2168051, M = 16650027, mu = 128, Z =   14127193, golden =        14127193
MATCH:  A =   591128, B =  8075000, M = 11345137, mu = 189, Z =    5658620, golden =         5658620
MATCH:  A = 15339289, B =  1924901, M = 15357341, mu = 139, Z =    5349831, golden =         5349831
MATCH:  A =  1208631, B = 12952957, M = 15108451, mu = 142, Z =   13771020, golden =        13771020
MATCH:  A = 10456888, B =   886554, M = 14632177, mu = 146, Z =   14341177, golden =        14341177
MATCH:  A =  9867974, B = 14714140, M = 14889815, mu = 144, Z =    5268740, golden =         5268740
MATCH:  A = 12421646, B =  9514801, M = 13455813, mu = 159, Z =    6445808, golden =         6445808
MATCH:  A =  2856245, B =  7635445, M =  8616095, mu = 249, Z =    3816015, golden =         3816015
MATCH:  A =  8983999, B =  5612553, M = 13676667, mu = 157, Z =    7290513, golden =         7290513
MATCH:  A =  3211176, B =  2892463, M = 11018075, mu = 194, Z =    3595713, golden =         3595713
MATCH:  A =   750245, B = 12016616, M = 12636601, mu = 169, Z =   12636485, golden =        12636485
MATCH:  A =  7300907, B =  7425449, M =  8969361, mu = 239, Z =    8458375, golden =         8458375
MATCH:  A =  2035907, B =  7362139, M = 12143529, mu = 176, Z =    6059192, golden =         6059192
MATCH:  A =  5657968, B =  2937815, M =  9097019, mu = 236, Z =    8337158, golden =         8337158
MATCH:  A =  4503677, B =  2754358, M =  9633409, mu = 222, Z =     306655, golden =          306655
MATCH:  A =  8268341, B =  5981487, M = 10113039, mu = 212, Z =    6468843, golden =         6468843
MATCH:  A =  8529450, B =  3293828, M = 12355299, mu = 173, Z =   12167985, golden =        12167985
MATCH:  A =  9660423, B =    35835, M = 15730585, mu = 136, Z =   14004695, golden =        14004695
MATCH:  A =  3453986, B =  3607143, M = 10020135, mu = 214, Z =    5603268, golden =         5603268
MATCH:  A =   743784, B =  1797095, M = 15935313, mu = 134, Z =   12388353, golden =        12388353
MATCH:  A =  8368594, B = 11787536, M = 15952743, mu = 134, Z =    8578958, golden =         8578958
MATCH:  A =  1053213, B =  2934721, M =  9942833, mu = 215, Z =    7528028, golden =         7528028
MATCH:  A = 12989696, B =  5925537, M = 14348623, mu = 149, Z =    3265686, golden =         3265686
MATCH:  A =  2383114, B = 10280923, M = 10539761, mu = 203, Z =    9590754, golden =         9590754
MATCH:  A =   642493, B =  4496604, M = 10711033, mu = 200, Z =    3217847, golden =         3217847
MATCH:  A =  2332636, B =  8339355, M = 14420999, mu = 148, Z =    6665693, golden =         6665693
MATCH:  A = 13482188, B = 14411715, M = 16208765, mu = 132, Z =   15208470, golden =        15208470
MATCH:  A =  9348869, B =  1781667, M = 11091625, mu = 193, Z =     831498, golden =          831498
MATCH:  A =  5919256, B = 11671678, M = 15720671, mu = 136, Z =    1467197, golden =         1467197
MATCH:  A =   178005, B = 10109664, M = 10337707, mu = 207, Z =    3381174, golden =         3381174
MATCH:  A =   450919, B = 10016769, M = 11890649, mu = 180, Z =    5203518, golden =         5203518
MATCH:  A =  1223966, B =  2135638, M = 12807207, mu = 167, Z =   10158815, golden =        10158815
MATCH:  A =  5856045, B =  7212961, M = 15337907, mu = 140, Z =    9340084, golden =         9340084
MATCH:  A =   174124, B =  2929445, M = 11860623, mu = 181, Z =    8728442, golden =         8728442
MATCH:  A =  1816879, B =  4417404, M =  9912619, mu = 216, Z =    7724719, golden =         7724719
MATCH:  A =   681714, B =   302495, M = 10897407, mu = 197, Z =    3443769, golden =         3443769
MATCH:  A =  4323394, B =  6525720, M =  8718021, mu = 246, Z =    7851501, golden =         7851501
MATCH:  A =   841116, B =  1206092, M = 14531921, mu = 147, Z =    4405583, golden =         4405583
MATCH:  A =  8628939, B =  3314846, M = 11775977, mu = 182, Z =    3090911, golden =         3090911
MATCH:  A =  7189119, B = 13011712, M = 16303739, mu = 131, Z =   10841750, golden =        10841750
MATCH:  A =  7368899, B =  3001994, M =  9222643, mu = 232, Z =    5198021, golden =         5198021
MATCH:  A =  6677208, B =  1985071, M = 10053307, mu = 213, Z =    9667460, golden =         9667460
MATCH:  A =  8213136, B =   500299, M = 14982467, mu = 143, Z =    7240579, golden =         7240579
MATCH:  A =  7362162, B =  8323081, M =  8508669, mu = 252, Z =    1655433, golden =         1655433
MATCH:  A =  8349677, B =  7698119, M =  8855195, mu = 242, Z =    1694838, golden =         1694838
MATCH:  A =  8922237, B =  6159151, M = 12091061, mu = 177, Z =    4247166, golden =         4247166
MATCH:  A =  6568913, B =  7060489, M = 15279799, mu = 140, Z =    1446420, golden =         1446420
MATCH:  A =   781589, B =  8570198, M = 10303241, mu = 208, Z =    8839220, golden =         8839220
MATCH:  A =  1527591, B =  3645667, M = 16448091, mu = 130, Z =   11206962, golden =        11206962
MATCH:  A =  6067852, B =  7542355, M = 15182475, mu = 141, Z =    8238685, golden =         8238685
MATCH:  A =  6134656, B =  3409653, M = 10619253, mu = 202, Z =    8261184, golden =         8261184
MATCH:  A =  9121836, B =  3756683, M = 15411913, mu = 139, Z =   12503356, golden =        12503356
MATCH:  A =  5587747, B =  1444445, M =  9623155, mu = 223, Z =    2914885, golden =         2914885
MATCH:  A =  2183343, B =  2075343, M =  9208119, mu = 233, Z =    8373534, golden =         8373534
